time,open,high,low,close,Volume,Volume MA
1776647100,74375,74455,74300,74400,162,223.25
1776647400,74365,74435,74345,74430,40,222.1
1776647700,74465,74465,74335,74375,125,223.4
1776648000,74360,74375,74290,74320,179,222.2
1776648300,74305,74380,74305,74380,43,221.45
1776648600,74420,74720,74420,74700,231,228.55
1776648900,74690,74740,74625,74720,138,233.85
1776649200,74750,74805,74680,74795,167,205.75
1776649500,74785,74845,74755,74845,92,191.25
1776649800,74815,74835,74775,74775,153,189.4
1776650100,74790,74790,74660,74705,287,190.6
1776650400,74710,74715,74580,74580,118,165.85
1776650700,74595,74665,74565,74650,43,146.4
1776651000,74635,74650,74415,74460,98,131.45
1776651300,74465,74560,74365,74460,173,124.95
1776651600,74460,74545,74420,74535,140,127.1
1776651900,74545,74560,74475,74525,256,137.7
1776652200,74570,74595,74470,74575,271,147.6
1776652500,74560,74625,74535,74595,142,149.75
1776652800,74590,74600,74500,74600,138,149.8
1776653100,74570,74595,74500,74555,101,146.75
1776653400,74565,74580,74510,74570,45,147
1776653700,74550,74590,74470,74470,42,142.85
1776654000,74480,74515,74420,74440,52,136.5
1776654300,74435,74505,74430,74490,41,136.4
1776654600,74510,74575,74490,74575,70,128.35
1776654900,74565,74590,74480,74500,125,127.7
1776655200,74510,74655,74480,74595,236,131.15
1776655500,74600,74610,74585,74610,19,127.5
1776655800,74595,74615,74525,74615,14,120.55
1776656100,74595,74635,74565,74635,14,106.9
1776656400,74620,74670,74605,74645,72,104.6
1776656700,74630,74695,74630,74665,101,107.5
1776657000,74675,74735,74625,74735,67,105.95
1776657300,74735,74735,74685,74715,66,100.6
1776657600,74720,74720,74645,74650,54,96.3
1776657900,74590,74660,74590,74650,51,86.05
1776658200,74630,74630,74585,74600,87,76.85
1776658500,74570,74610,74555,74555,53,72.4
1776658800,74535,74555,74505,74530,59,68.45
1776659100,74540,74600,74540,74580,41,65.45
1776659400,74555,74610,74550,74610,127,69.55
1776659700,74565,74585,74545,74575,18,68.35
1776660000,74570,74570,74500,74555,82,69.85
1776660300,74560,74680,74560,74670,96,72.6
1776660600,74655,74715,74645,74645,51,71.65
1776660900,74645,74655,74615,74620,39,67.35
1776661200,74615,74620,74510,74530,61,58.6
1776661500,74525,74525,74375,74425,96,62.45
1776661800,74400,74445,74330,74445,175,70.5
1776662100,74425,74425,74275,74300,55,72.55
1776662400,74265,74310,74205,74205,139,75.9
1776662700,74205,74280,74195,74220,105,76.1
1776663000,74205,74285,74180,74245,112,78.35
1776663300,74265,74315,74235,74250,57,77.9
1776663600,74235,74305,74220,74220,67,78.55
1776663900,74180,74320,74180,74295,31,77.55
1776664200,74310,74390,74300,74390,27,74.55
1776664500,74405,74405,74350,74370,56,74.7
1776664800,74380,74560,74360,74475,272,85.35
1776665100,74475,74495,74460,74485,134,90
1776665400,74465,74465,74400,74415,61,86.7
1776665700,74370,74500,74370,74450,82,89.9
1776666000,74510,74515,74425,74450,123,91.95
1776666300,74400,74470,74390,74435,90,91.65
1776666600,74460,74635,74460,74620,85,93.35
1776666900,74640,74685,74615,74685,64,94.6
1776667200,74735,75000,74735,74870,321,107.6
1776667500,74895,74950,74835,74890,119,108.75
1776667800,74860,74880,74810,74810,113,105.65
1776668100,74800,74945,74765,74910,446,125.2
1776668400,74920,74995,74870,74890,359,136.2
1776668700,74885,74920,74815,74890,107,136.3
1776669000,74880,74970,74880,74895,86,135
1776669300,74895,75045,74825,75025,221,143.2
1776669600,75010,75685,75010,75490,635,171.6
1776669900,75485,75520,75235,75300,355,187.8
1776670200,75320,75350,75090,75180,470,209.95
1776670500,75160,75160,74980,75045,107,212.5
1776670800,75045,75075,75025,75060,57,201.75
1776671100,75000,75095,74925,74925,92,199.65
1776671400,74895,74940,74775,74805,279,210.55
1776671700,74760,74935,74745,74915,91,211
1776672000,74955,74955,74765,74780,60,207.85
1776672300,74750,74855,74735,74775,264,216.55
1776672600,74780,74975,74775,74975,72,215.9
1776672900,74940,75110,74940,75105,37,214.55
1776673200,75070,75100,74935,74935,203,208.65
1776673500,74915,74925,74800,74910,51,205.25
1776673800,74930,75045,74930,75005,131,206.15
1776674100,74995,74995,74885,74885,51,186.4
1776674400,74865,74935,74860,74925,58,171.35
1776674700,74920,74950,74800,74820,361,184.05
1776675000,74840,74840,74705,74765,33,181.4
1776675300,74825,74845,74805,74820,25,171.6
1776675600,74810,74875,74805,74835,109,145.3
1776675900,74805,75100,74800,75020,203,137.7
1776676200,75050,75175,74960,75130,135,120.95
1776676500,75100,75200,75095,75175,101,120.65
1776676800,75140,75215,75115,75165,36,119.6
1776677100,75170,75170,75120,75120,25,116.25
1776677400,75090,75105,75090,75105,7,102.65
1776677700,75095,75270,75095,75225,13,98.75
1776678000,75265,75310,75235,75235,93,100.4
1776678300,75290,75315,75210,75210,96,92
1776678600,75170,75210,75115,75155,102,93.5
1776678900,75215,75215,75155,75185,37,93.5
1776679200,75210,75305,75180,75305,42,85.45
1776679500,75335,75400,75335,75380,44,85.1
1776679800,75400,75455,75370,75435,191,88.1
1776680100,75450,75510,75420,75490,84,89.75
1776680400,75445,75455,75390,75390,30,88.35
1776680700,75435,75435,75365,75405,60,73.3
1776681000,75355,75355,75275,75275,80,75.65
1776681300,75265,75310,75240,75300,48,76.8
1776681600,75260,75260,75260,75260,1,71.4
1776681900,75285,75300,75205,75205,14,61.95
1776682200,75240,75240,75170,75215,56,58
1776682500,75170,75170,75100,75120,47,55.3
1776682800,75140,75180,75065,75175,184,62.7
1776683100,75170,75295,75170,75275,130,67.95
1776683400,75285,75285,75180,75285,20,68.6
1776683700,75315,75380,75295,75305,71,71.5
1776684000,75290,75310,75150,75310,126,73.15
1776684300,75355,75355,75275,75275,40,70.35
1776684600,75235,75365,75170,75325,90,69.75
1776684900,75330,75405,75325,75405,25,69.15
1776685200,75340,75370,75330,75330,51,69.6
1776685500,75360,75385,75330,75340,151,74.95
1776685800,75320,75355,75290,75305,47,67.75
1776686100,75295,75295,75255,75285,8,63.95
1776686400,75295,75320,75180,75305,270,75.95
1776686700,75325,75470,75320,75435,175,81.7
1776687000,75440,75525,75435,75470,73,81.35
1776687300,75435,75585,75420,75585,75,82.7
1776687600,75580,75760,75565,75625,322,98.75
1776687900,75620,75625,75520,75520,78,101.95
1776688200,75565,75565,75460,75505,189,108.6
1776688500,75480,75550,75315,75345,395,126
1776688800,75345,75345,75160,75330,330,133.3
1776689100,75345,75425,75320,75415,119,132.75
1776689400,75420,75500,75400,75400,146,139.05
1776689700,75415,75425,75305,75360,205,145.75
1776690000,75380,75420,75255,75295,144,146.65
1776690300,75300,75455,75225,75375,915,190.4
1776690600,75395,75410,75325,75325,104,191.1
1776690900,75345,75345,75175,75200,179,198.8
1776691200,75200,75230,75100,75105,210,206.75
1776691500,75100,75300,75095,75280,345,216.45
1776691800,75300,75380,74925,75325,837,255.95
1776692100,75355,75550,75310,75345,549,283
1776692400,75335,75370,75225,75355,271,283.05
1776692700,75310,75445,75115,75175,335,291.05
1776693000,75185,75250,75060,75145,351,304.95
1776693300,75125,75405,75095,75340,323,317.35
1776693600,75360,75360,75185,75245,113,306.9
1776693900,75375,75425,75155,75320,233,314.65
1776694200,75350,75350,75125,75175,188,314.6
1776694500,75160,75420,75135,75405,292,309.45
1776694800,75435,75730,75400,75640,560,320.95
1776695100,75635,75895,75565,75705,654,347.7
1776695400,75685,75820,75595,75650,406,360.7
1776695700,75675,75705,75530,75565,128,356.85
1776696000,75570,75570,75300,75450,476,373.45
1776696300,75450,75530,75320,75530,171,336.25
1776696600,75490,75495,75075,75125,871,374.6
1776696900,75095,75135,75005,75135,298,380.55
1776697200,75160,75190,74795,74890,413,390.7
1776697500,74900,74985,74770,74905,787,412.8
1776697800,74905,75160,74905,75155,503,396.1
1776698100,75170,75305,75120,75285,446,390.95
1776698400,75265,75615,75225,75540,586,406.7
1776698700,75535,75890,75530,75880,792,429.55
1776699000,75830,75830,75625,75685,852,454.6
1776699300,75675,75785,75650,75700,248,450.85
1776699600,75705,75840,75670,75680,280,459.2
1776699900,75685,75810,75650,75660,259,460.5
1776700200,75655,75740,75655,75705,288,465.5
1776700500,75715,75855,75700,75840,207,461.25
1776700800,75825,75840,75635,75640,137,440.1
1776701100,75635,75675,75525,75575,177,416.25
1776701400,75580,75610,75510,75525,116,401.75
1776701700,75510,75580,75430,75505,291,409.9
1776702000,75545,75645,75460,75590,181,395.15
1776702300,75530,75530,75445,75485,50,389.1
1776702600,75500,75555,75450,75510,51,348.1
1776702900,75440,75515,75420,75510,33,334.85
1776703200,75475,75660,75455,75600,197,324.05
1776703500,75610,75665,75425,75460,90,289.2
1776703800,75460,75510,75430,75460,197,273.9
1776704100,75460,75460,75375,75440,65,254.85
1776704400,75445,75610,75390,75610,150,233.05
1776704700,75580,75775,75560,75685,433,215.1
1776705000,75680,75810,75680,75755,111,178.05
1776705300,75755,76010,75720,75970,257,178.5
1776705600,75980,75980,75855,75860,107,169.85
1776705900,75875,75875,75820,75835,52,159.5
1776706200,75825,75840,75700,75765,143,152.25
1776706500,75775,75940,75730,75880,199,151.85
1776706800,75860,75945,75845,75910,132,151.6
1776707100,75855,76030,75790,76005,204,152.95
1776707400,76025,76075,75885,75990,327,163.5
1776707700,75985,76050,75940,75985,144,156.15
1776708000,76010,76360,75995,76180,876,190.9
1776708300,76185,76400,76185,76395,682,222.5
1776708600,76390,76430,76295,76395,865,263.2
1776708900,76405,76440,76355,76390,308,276.95
1776709200,76395,76425,76250,76275,224,278.3
1776709500,76285,76300,76185,76220,457,296.65
1776709800,76230,76245,76115,76245,118,292.7
1776710100,76275,76280,76100,76175,280,303.45
1776710400,76175,76385,76170,76290,317,311.8
1776710700,76285,76295,76225,76280,95,294.9
1776711000,76320,76570,76320,76525,585,318.6
1776711300,76535,76565,76460,76535,290,320.25
1776711600,76560,76585,76415,76530,157,322.75
1776711900,76525,76600,76475,76580,138,327.05
1776712200,76570,76595,76445,76445,401,339.95
1776712500,76470,76470,76325,76365,470,353.5
1776712800,76350,76415,76280,76305,218,357.8
1776713100,76295,76320,76270,76320,45,349.85
1776713400,76305,76390,76245,76340,162,341.6
1776713700,76320,76380,76305,76365,70,337.9
1776714000,76365,76380,76305,76360,186,303.4
1776714300,76365,76385,76320,76375,105,274.55
1776714600,76380,76390,76320,76360,254,244
1776714900,76320,76440,76310,76395,1002,278.7
1776715200,76400,76400,76215,76360,1240,329.5
1776715500,76350,76415,76245,76350,145,313.9
1776715800,76370,76460,76355,76425,92,312.6
1776716100,76425,76510,76405,76510,372,317.2
1776716400,76480,76670,76480,76535,285,315.6
1776716700,76555,76570,76405,76440,122,316.95
1776717000,76420,76420,76305,76380,408,308.1
1776717300,76355,76385,76340,76380,76,297.4
1776717600,76375,76375,76330,76345,169,298
1776717900,76340,76425,76330,76365,149,298.55
1776718200,76380,76420,76375,76420,21,279.55
1776718500,76420,76430,76370,76375,339,273
1776722400,75900,76230,75900,76190,407,282.45
1776722700,76190,76265,76155,76165,73,283.85
1776723000,76170,76200,76160,76175,42,277.85
1776723300,76205,76245,76050,76065,136,281.15
1776723600,76030,76100,76015,76060,20,272.85
1776723900,76100,76100,76025,76025,25,268.85
1776724200,76050,76155,76010,76150,31,257.7
1776724500,76185,76185,76095,76100,43,209.75
1776724800,76110,76130,76065,76090,13,148.4
1776725100,76100,76100,76040,76040,6,141.45
1776725400,76035,76070,76035,76055,16,137.65
1776725700,76035,76110,76035,76085,46,121.35
1776726000,76085,76085,75910,75910,185,116.35
1776726300,75880,75895,75825,75865,159,118.2
1776726600,75880,75900,75820,75865,61,100.85
1776726900,75840,75850,75770,75815,60,100.05
1776727200,75850,75870,75820,75820,27,92.95
1776727500,75830,75845,75705,75750,122,91.6
1776727800,75780,75835,75750,75825,33,92.2
1776728100,75820,75935,75805,75895,39,77.2
1776728400,75880,75920,75870,75870,5,57.1
1776728700,75910,75980,75850,75975,46,55.75
1776729000,75950,75975,75940,75965,37,55.5
1776729300,75970,75975,75925,75955,28,50.1
1776729600,75950,76035,75915,75930,103,54.25
1776729900,75935,75945,75795,75795,148,60.4
1776730200,75900,76025,75870,75980,221,69.9
1776730500,75965,76040,75955,76010,92,72.35
1776730800,75990,76040,75935,76015,69,75.15
1776731100,75980,76010,75935,76005,90,79.35
1776731400,76020,76060,75960,76035,115,84.3
1776731700,76035,76100,76000,76020,87,86.35
1776732000,76045,76045,75975,75975,41,79.15
1776732300,76010,76195,76010,76110,385,90.45
1776732600,76095,76095,76035,76055,76,91.2
1776732900,76065,76220,76065,76205,62,91.3
1776733200,76190,76200,76130,76200,102,95.05
1776733500,76215,76370,76215,76285,188,98.35
1776733800,76290,76310,76175,76245,77,100.55
1776734100,76220,76220,76085,76085,82,102.7
1776734400,76115,76155,76085,76130,80,106.45
1776734700,76125,76245,76075,76225,146,111.45
1776735000,76250,76325,76220,76220,54,112.3
1776735300,76215,76215,76100,76105,59,113.85
1776735600,76085,76160,76085,76160,30,110.2
1776735900,76145,76165,76080,76135,67,106.15
1776736200,76165,76165,75970,75990,96,99.9
1776736500,75985,76025,75950,76020,119,101.25
1776736800,76020,76025,75830,75865,184,107
1776737100,75890,75890,75830,75885,74,106.2
1776737400,75880,75910,75805,75835,298,115.35
1776737700,75820,75890,75795,75830,108,116.4
1776738000,75830,75905,75810,75825,42,116.45
1776738300,75825,75895,75780,75810,94,101.9
1776738600,75815,75885,75815,75825,64,101.3
1776738900,75855,75855,75720,75725,150,105.7
1776739200,75745,75755,75665,75665,261,113.65
1776739500,75675,75755,75645,75675,107,109.6
1776739800,75690,75715,75660,75685,107,111.1
1776740100,75680,75700,75650,75650,116,112.8
1776740400,75660,75690,75555,75680,151,116.35
1776740700,75700,75700,75640,75670,56,111.85
1776741000,75665,75695,75615,75615,44,111.35
1776741300,75660,75735,75570,75570,91,112.95
1776741600,75585,75650,75575,75635,39,113.4
1776741900,75645,75745,75640,75700,41,112.1
1776742200,75705,75805,75705,75745,144,114.5
1776742500,75715,75715,75575,75595,134,115.25
1776742800,75590,75645,75555,75630,49,108.5
1776743100,75640,75730,75630,75730,74,108.5
1776743400,75740,75795,75740,75770,26,94.9
1776743700,75755,75820,75755,75805,123,95.65
1776744000,75805,75860,75775,75815,71,97.1
1776744300,75790,75790,75740,75750,30,93.9
1776744600,75720,75745,75710,75710,37,92.55
1776744900,75725,75760,75685,75700,118,90.95
1776745200,75695,75740,75695,75735,43,80.05
1776745500,75725,75805,75720,75720,100,79.7
1776745800,75755,75760,75715,75725,33,76
1776746100,75730,75850,75730,75810,90,74.7
1776746400,75820,75820,75775,75820,94,71.85
1776746700,75805,75830,75795,75830,16,69.85
1776747000,75835,75915,75835,75875,40,69.65
1776747300,75855,75935,75855,75910,25,66.35
1776747600,75950,75955,75890,75920,92,69
1776747900,75930,76115,75930,76040,202,77.05
1776748200,76025,76025,75970,75995,31,71.4
1776748500,76005,76020,75970,75970,11,65.25
1776748800,75995,76090,75995,76075,77,66.65
1776749100,76090,76100,75955,76010,143,70.1
1776749400,76015,76015,75930,75990,13,69.45
1776749700,75990,75990,75930,75930,8,63.7
1776750000,75940,75950,75930,75945,14,60.85
1776750300,75920,75920,75880,75890,41,61.4
1776750600,75895,75925,75865,75920,16,60.35
1776750900,75950,75950,75905,75915,32,56.05
1776751200,75910,75935,75810,75845,59,56.85
1776751500,75870,75870,75840,75865,14,52.55
1776751800,75865,75885,75835,75885,20,51.9
1776752100,75870,75900,75825,75825,45,49.65
1776752400,75815,75860,75795,75805,34,46.65
1776752700,75820,75825,75820,75825,11,46.4
1776753000,75875,76180,75840,76180,202,54.5
1776753300,76185,76225,76100,76120,117,59.1
1776753600,76140,76140,76105,76105,8,54.9
1776753900,76120,76170,76120,76170,24,46
1776754200,76135,76135,76055,76070,84,48.65
1776754500,76055,76105,76055,76085,62,51.2
1776754800,76055,76055,75915,75945,40,49.35
1776755100,75985,75990,75950,75965,73,45.85
1776755400,76035,76085,76005,76055,162,53.3
1776755700,76065,76170,76045,76170,79,56.85
1776756000,76185,76230,76145,76230,103,61.3
1776756300,76270,76420,76260,76280,158,67.15
1776756600,76315,76345,76120,76185,140,73.35
1776756900,76205,76345,76205,76255,119,77.7
1776757200,76280,76375,76275,76345,76,78.55
1776757500,76265,76325,76245,76325,46,80.15
1776757800,76350,76415,76220,76220,66,82.45
1776758100,76235,76250,76180,76205,115,85.95
1776758400,76195,76270,76185,76250,57,87.1
1776758700,76280,76335,76210,76265,69,90
1776759000,76285,76290,76180,76240,79,83.85
1776759300,76225,76300,76210,76300,13,78.65
1776759600,76365,76480,76365,76460,108,83.65
1776759900,76410,76470,76410,76455,14,83.15
1776760200,76480,76485,76410,76410,77,82.8
1776760500,76420,76460,76385,76450,65,82.95
1776760800,76450,76625,76450,76585,156,88.75
1776761100,76560,77030,76535,76770,576,113.9
1776761400,76755,76755,76660,76660,117,111.65
1776761700,76625,76655,76570,76630,83,111.85
1776762000,76625,76700,76500,76505,148,114.1
1776762300,76525,76560,76465,76545,23,107.35
1776762600,76550,76610,76550,76570,10,100.85
1776762900,76585,76630,76585,76605,25,96.15
1776763200,76610,76630,76530,76530,73,96
1776763500,76510,76510,76315,76350,182,102.8
1776763800,76360,76400,76310,76320,112,105.1
1776764100,76310,76375,76255,76375,56,102.15
1776764400,76405,76410,76400,76400,20,100.3
1776764700,76415,76435,76370,76400,22,97.95
1776765000,76385,76500,76385,76430,255,106.75
1776765300,76430,76495,76430,76435,62,109.2
1776765600,76460,76525,76460,76515,64,107
1776765900,76540,76630,76510,76615,89,110.75
1776766200,76570,76570,76510,76555,46,109.2
1776766500,76530,76665,76485,76590,182,115.05
1776766800,76580,76700,76540,76680,59,110.2
1776767100,76695,76700,76625,76625,86,85.7
1776767400,76640,76660,76605,76650,148,87.25
1776767700,76645,76675,76630,76640,48,85.5
1776768000,76630,76705,76580,76690,83,82.25
1776768300,76685,76865,76670,76865,266,94.4
1776768600,76865,77005,76865,76965,616,124.7
1776768900,76970,77005,76865,76870,88,127.85
1776769200,76855,76870,76785,76815,308,139.6
1776769500,76800,76830,76700,76755,346,147.8
1776769800,76740,76740,76460,76550,506,167.5
1776770100,76530,76625,76420,76625,550,192.2
1776770400,76625,76810,76625,76805,167,199.55
1776770700,76785,76795,76740,76795,42,200.55
